20.0,6.0,17.0,2.0,12.0,12.0,18.0,21.0,10.0,14.0,1.0,35.0,3.0,9.0,26.0,5.0,1.0,9.0,24.0,0.0
12.0,18.0,9.0,1.0,5.0,3.0,10.0,22.0,15.0,11.0,6.0,19.0,12.0,15.0,20.0,15.0,6.0,4.0,14.0,0.0
19.0,6.0,25.0,6.0,14.0,11.0,25.0,20.0,8.0,36.0,4.0,26.0,3.0,16.0,44.0,7.0,0.0,14.0,30.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,1.0,4.0,0.0
10.0,8.0,22.0,0.0,10.0,13.0,23.0,22.0,2.0,18.0,0.0,30.0,2.0,11.0,30.0,8.0,0.0,19.0,29.0,0.0
14.0,2.0,11.0,1.0,9.0,3.0,9.0,20.0,7.0,11.0,2.0,20.0,1.0,4.0,22.0,2.0,0.0,8.0,17.0,0.0
13.0,4.0,14.0,3.0,9.0,10.0,18.0,17.0,6.0,8.0,1.0,28.0,1.0,13.0,33.0,4.0,1.0,14.0,29.0,1.0
22.0,9.0,24.0,6.0,19.0,11.0,25.0,30.0,19.0,26.0,5.0,39.0,7.0,25.0,50.0,13.0,0.0,20.0,22.0,0.0
6.0,6.0,8.0,0.0,6.0,6.0,6.0,15.0,9.0,10.0,2.0,16.0,9.0,4.0,18.0,2.0,5.0,3.0,6.0,1.0
21.0,23.0,27.0,6.0,10.0,12.0,17.0,27.0,5.0,27.0,5.0,33.0,6.0,13.0,31.0,14.0,3.0,11.0,34.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,17.0,2.0,0.0,3.0,6.0,2.0,0.0,0.0
23.0,4.0,22.0,4.0,16.0,13.0,20.0,29.0,13.0,36.0,5.0,26.0,4.0,19.0,50.0,15.0,1.0,31.0,19.0,0.0
0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,8.0,1.0,16.0,3.0,0.0,6.0,6.0,1.0,0.0,3.0
12.0,7.0,10.0,3.0,4.0,7.0,10.0,18.0,7.0,9.0,5.0,18.0,5.0,17.0,23.0,20.0,2.0,18.0,19.0,1.0
35.0,20.0,22.0,8.0,15.0,15.0,35.0,40.0,10.0,32.0,2.0,36.0,2.0,19.0,53.0,10.0,2.0,26.0,36.0,0.0
4.0,12.0,3.0,2.0,6.0,0.0,2.0,6.0,9.0,13.0,1.0,9.0,12.0,9.0,10.0,11.0,1.0,4.0,10.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0
16.0,5.0,18.0,6.0,15.0,12.0,22.0,21.0,5.0,18.0,0.0,32.0,1.0,7.0,37.0,2.0,1.0,23.0,32.0,0.0
32.0,8.0,24.0,4.0,30.0,15.0,24.0,38.0,14.0,27.0,2.0,39.0,2.0,19.0,58.0,9.0,2.0,21.0,30.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
