21.0,6.0,18.0,4.0,17.0,24.0,19.0,21.0,8.0,21.0,0.0,27.0,2.0,5.0,38.0,6.0,0.0,18.0,25.0,0.0
14.0,11.0,6.0,4.0,8.0,8.0,12.0,20.0,16.0,24.0,5.0,18.0,9.0,24.0,16.0,6.0,2.0,5.0,17.0,0.0
10.0,10.0,19.0,5.0,21.0,11.0,12.0,21.0,4.0,20.0,2.0,15.0,4.0,7.0,30.0,6.0,0.0,14.0,29.0,0.0
2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,6.0,0.0
17.0,5.0,12.0,5.0,10.0,14.0,23.0,20.0,2.0,14.0,2.0,26.0,1.0,4.0,24.0,1.0,0.0,11.0,23.0,0.0
18.0,4.0,11.0,5.0,6.0,9.0,10.0,14.0,2.0,13.0,1.0,18.0,2.0,4.0,15.0,1.0,0.0,7.0,15.0,0.0
11.0,3.0,18.0,12.0,9.0,6.0,12.0,12.0,4.0,18.0,1.0,15.0,3.0,6.0,24.0,2.0,0.0,11.0,18.0,1.0
13.0,15.0,22.0,6.0,9.0,18.0,14.0,28.0,10.0,29.0,2.0,22.0,7.0,24.0,29.0,6.0,0.0,23.0,30.0,0.0
11.0,11.0,11.0,2.0,1.0,7.0,7.0,13.0,10.0,9.0,5.0,15.0,9.0,10.0,18.0,4.0,3.0,4.0,12.0,0.0
18.0,21.0,17.0,7.0,12.0,22.0,21.0,18.0,20.0,32.0,5.0,27.0,7.0,12.0,49.0,6.0,1.0,15.0,21.0,0.0
2.0,7.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0
11.0,10.0,21.0,5.0,14.0,21.0,14.0,33.0,11.0,23.0,3.0,26.0,2.0,5.0,37.0,4.0,2.0,14.0,33.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,1.0,13.0,2.0,1.0,1.0,3.0,0.0,4.0,2.0
14.0,11.0,19.0,4.0,9.0,9.0,12.0,11.0,10.0,16.0,1.0,11.0,4.0,14.0,21.0,16.0,2.0,6.0,20.0,0.0
26.0,6.0,31.0,13.0,20.0,30.0,24.0,37.0,9.0,18.0,1.0,25.0,1.0,13.0,41.0,12.0,0.0,23.0,34.0,0.0
8.0,10.0,6.0,0.0,3.0,3.0,3.0,13.0,13.0,10.0,2.0,7.0,3.0,8.0,23.0,10.0,0.0,6.0,11.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
11.0,4.0,19.0,10.0,10.0,21.0,18.0,18.0,13.0,21.0,1.0,27.0,1.0,3.0,27.0,2.0,0.0,16.0,30.0,0.0
28.0,9.0,25.0,12.0,14.0,10.0,17.0,28.0,14.0,20.0,6.0,39.0,7.0,9.0,35.0,10.0,1.0,20.0,33.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
