29.0,7.0,13.0,1.0,7.0,16.0,11.0,24.0,8.0,25.0,0.0,31.0,5.0,9.0,34.0,5.0,2.0,8.0,20.0,0.0
4.0,11.0,7.0,1.0,6.0,5.0,10.0,14.0,17.0,17.0,2.0,11.0,13.0,15.0,11.0,6.0,11.0,7.0,13.0,1.0
22.0,8.0,21.0,5.0,9.0,12.0,21.0,15.0,2.0,22.0,4.0,34.0,3.0,8.0,42.0,5.0,0.0,7.0,31.0,0.0
2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0
7.0,6.0,9.0,1.0,3.0,9.0,18.0,10.0,7.0,12.0,0.0,28.0,1.0,3.0,23.0,6.0,1.0,7.0,22.0,0.0
10.0,4.0,8.0,4.0,2.0,8.0,10.0,19.0,6.0,15.0,1.0,26.0,6.0,11.0,27.0,2.0,0.0,7.0,18.0,0.0
10.0,3.0,5.0,6.0,8.0,12.0,12.0,8.0,5.0,17.0,1.0,15.0,0.0,9.0,20.0,2.0,0.0,5.0,14.0,0.0
27.0,8.0,16.0,4.0,10.0,10.0,13.0,19.0,18.0,24.0,2.0,32.0,4.0,20.0,36.0,10.0,1.0,13.0,23.0,0.0
7.0,5.0,5.0,1.0,4.0,6.0,4.0,10.0,7.0,8.0,2.0,3.0,10.0,6.0,15.0,4.0,5.0,4.0,5.0,1.0
24.0,7.0,14.0,0.0,7.0,10.0,18.0,15.0,11.0,21.0,2.0,27.0,6.0,14.0,27.0,7.0,0.0,20.0,17.0,0.0
1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,9.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0
23.0,17.0,27.0,4.0,9.0,23.0,20.0,28.0,19.0,22.0,2.0,50.0,12.0,14.0,33.0,10.0,0.0,12.0,25.0,0.0
2.0,5.0,1.0,0.0,1.0,0.0,2.0,4.0,12.0,3.0,12.0,1.0,16.0,4.0,2.0,8.0,4.0,1.0,1.0,2.0
12.0,13.0,10.0,2.0,8.0,6.0,14.0,18.0,8.0,21.0,7.0,19.0,10.0,15.0,21.0,13.0,1.0,3.0,18.0,1.0
25.0,8.0,28.0,6.0,8.0,15.0,24.0,32.0,7.0,18.0,2.0,41.0,2.0,18.0,39.0,9.0,2.0,19.0,37.0,0.0
6.0,6.0,7.0,0.0,1.0,1.0,5.0,9.0,5.0,7.0,1.0,12.0,2.0,12.0,6.0,9.0,5.0,3.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
8.0,6.0,10.0,2.0,6.0,12.0,15.0,19.0,6.0,16.0,1.0,19.0,2.0,2.0,18.0,3.0,1.0,16.0,24.0,1.0
21.0,18.0,14.0,7.0,17.0,15.0,23.0,22.0,11.0,22.0,0.0,33.0,4.0,16.0,46.0,4.0,4.0,16.0,37.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
