21.0,5.0,19.0,5.0,15.0,19.0,15.0,20.0,10.0,13.0,3.0,21.0,0.0,9.0,25.0,5.0,0.0,17.0,27.0,0.0
16.0,20.0,16.0,2.0,3.0,4.0,13.0,15.0,14.0,12.0,4.0,21.0,9.0,16.0,19.0,18.0,3.0,10.0,14.0,0.0
25.0,10.0,17.0,4.0,16.0,5.0,9.0,23.0,11.0,20.0,1.0,26.0,2.0,5.0,36.0,7.0,1.0,13.0,24.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
11.0,10.0,14.0,1.0,12.0,15.0,23.0,21.0,6.0,12.0,0.0,18.0,3.0,6.0,24.0,0.0,0.0,7.0,29.0,0.0
14.0,3.0,7.0,2.0,4.0,4.0,7.0,15.0,2.0,6.0,0.0,14.0,2.0,4.0,13.0,3.0,1.0,7.0,19.0,0.0
16.0,4.0,8.0,9.0,11.0,3.0,17.0,13.0,5.0,21.0,0.0,20.0,0.0,7.0,23.0,2.0,0.0,10.0,33.0,0.0
13.0,12.0,17.0,4.0,7.0,10.0,13.0,24.0,13.0,18.0,0.0,30.0,6.0,21.0,24.0,17.0,0.0,11.0,26.0,0.0
4.0,9.0,5.0,4.0,3.0,10.0,9.0,6.0,10.0,9.0,2.0,13.0,11.0,11.0,8.0,11.0,3.0,4.0,14.0,0.0
18.0,16.0,14.0,3.0,15.0,21.0,26.0,42.0,13.0,19.0,4.0,20.0,4.0,13.0,31.0,10.0,2.0,21.0,29.0,0.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0
25.0,13.0,26.0,10.0,29.0,14.0,17.0,41.0,22.0,25.0,1.0,44.0,1.0,13.0,31.0,10.0,2.0,22.0,39.0,0.0
0.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,4.0,3.0,13.0,3.0,2.0,6.0,4.0,0.0,3.0,1.0
11.0,7.0,20.0,2.0,8.0,7.0,18.0,22.0,9.0,17.0,1.0,23.0,9.0,14.0,19.0,8.0,1.0,4.0,30.0,0.0
32.0,13.0,26.0,10.0,26.0,19.0,30.0,46.0,5.0,25.0,1.0,40.0,1.0,7.0,42.0,11.0,1.0,11.0,42.0,0.0
9.0,14.0,7.0,3.0,2.0,3.0,4.0,8.0,8.0,6.0,0.0,12.0,0.0,8.0,9.0,13.0,3.0,3.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0
18.0,3.0,22.0,10.0,6.0,11.0,18.0,18.0,1.0,17.0,3.0,26.0,2.0,8.0,29.0,3.0,0.0,28.0,26.0,0.0
26.0,6.0,20.0,12.0,26.0,19.0,26.0,28.0,7.0,17.0,0.0,46.0,7.0,16.0,38.0,13.0,1.0,23.0,44.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
