47.0,21.0,24.0,11.0,4.0,23.0,38.0,41.0,8.0,31.0,2.0,41.0,3.0,20.0,56.0,15.0,1.0,18.0,42.0,0.0
17.0,16.0,10.0,5.0,3.0,6.0,4.0,16.0,10.0,15.0,4.0,17.0,7.0,14.0,21.0,8.0,3.0,4.0,17.0,0.0
23.0,7.0,21.0,4.0,6.0,14.0,19.0,20.0,4.0,32.0,0.0,34.0,2.0,8.0,35.0,12.0,2.0,19.0,21.0,0.0
4.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0
11.0,0.0,8.0,0.0,6.0,11.0,11.0,5.0,2.0,16.0,0.0,11.0,0.0,4.0,14.0,5.0,0.0,6.0,14.0,0.0
20.0,3.0,11.0,0.0,6.0,6.0,10.0,7.0,3.0,12.0,1.0,13.0,4.0,7.0,16.0,1.0,0.0,17.0,18.0,0.0
16.0,7.0,6.0,19.0,3.0,6.0,17.0,14.0,5.0,20.0,1.0,17.0,7.0,6.0,25.0,2.0,0.0,11.0,22.0,0.0
22.0,6.0,16.0,10.0,4.0,13.0,16.0,33.0,6.0,18.0,1.0,19.0,1.0,21.0,27.0,14.0,0.0,9.0,21.0,0.0
13.0,12.0,12.0,0.0,1.0,3.0,5.0,16.0,8.0,9.0,2.0,18.0,8.0,6.0,11.0,5.0,1.0,2.0,10.0,1.0
28.0,12.0,21.0,5.0,9.0,20.0,16.0,25.0,7.0,24.0,3.0,31.0,5.0,16.0,34.0,16.0,0.0,22.0,25.0,0.0
2.0,4.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,8.0,1.0,7.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0
28.0,9.0,28.0,7.0,12.0,12.0,21.0,20.0,11.0,22.0,3.0,32.0,4.0,13.0,35.0,16.0,1.0,21.0,33.0,0.0
2.0,5.0,1.0,1.0,0.0,1.0,4.0,4.0,11.0,2.0,8.0,3.0,11.0,4.0,3.0,4.0,6.0,0.0,1.0,1.0
18.0,11.0,20.0,2.0,2.0,6.0,12.0,16.0,16.0,7.0,3.0,20.0,5.0,21.0,27.0,10.0,1.0,8.0,20.0,1.0
40.0,5.0,34.0,7.0,14.0,13.0,28.0,25.0,6.0,23.0,1.0,25.0,4.0,15.0,41.0,7.0,0.0,20.0,37.0,0.0
8.0,7.0,6.0,1.0,0.0,3.0,6.0,9.0,8.0,6.0,1.0,9.0,7.0,10.0,9.0,12.0,2.0,6.0,14.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
20.0,5.0,26.0,7.0,9.0,12.0,18.0,13.0,6.0,25.0,0.0,25.0,5.0,15.0,29.0,6.0,1.0,18.0,32.0,0.0
40.0,6.0,25.0,9.0,13.0,13.0,26.0,30.0,10.0,25.0,0.0,28.0,6.0,18.0,34.0,9.0,0.0,22.0,34.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
