38.0,15.0,12.0,2.0,15.0,16.0,9.0,16.0,2.0,12.0,2.0,23.0,0.0,11.0,23.0,4.0,0.0,17.0,38.0,0.0
9.0,20.0,1.0,0.0,7.0,6.0,7.0,14.0,8.0,14.0,2.0,9.0,2.0,11.0,12.0,5.0,0.0,1.0,22.0,0.0
5.0,1.0,10.0,1.0,11.0,7.0,11.0,7.0,2.0,8.0,0.0,11.0,0.0,7.0,16.0,1.0,0.0,10.0,12.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7.0,1.0,3.0,0.0,11.0,9.0,9.0,3.0,4.0,3.0,1.0,26.0,0.0,1.0,24.0,3.0,0.0,10.0,21.0,0.0
23.0,8.0,4.0,0.0,8.0,12.0,9.0,6.0,4.0,14.0,0.0,7.0,1.0,6.0,10.0,0.0,0.0,11.0,15.0,0.0
15.0,9.0,9.0,1.0,14.0,8.0,18.0,10.0,2.0,16.0,0.0,11.0,0.0,13.0,15.0,2.0,0.0,8.0,17.0,0.0
21.0,12.0,12.0,1.0,5.0,9.0,5.0,17.0,5.0,19.0,0.0,10.0,2.0,7.0,22.0,6.0,0.0,18.0,19.0,0.0
4.0,7.0,1.0,1.0,4.0,1.0,3.0,8.0,13.0,9.0,1.0,5.0,4.0,10.0,12.0,3.0,3.0,1.0,5.0,2.0
19.0,15.0,11.0,0.0,7.0,14.0,8.0,10.0,9.0,31.0,2.0,16.0,2.0,3.0,27.0,7.0,3.0,12.0,13.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0
17.0,7.0,20.0,1.0,11.0,19.0,22.0,14.0,6.0,24.0,2.0,35.0,4.0,14.0,24.0,5.0,0.0,16.0,14.0,0.0
0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,4.0,3.0,0.0
5.0,13.0,4.0,0.0,3.0,10.0,6.0,4.0,7.0,9.0,0.0,7.0,2.0,12.0,8.0,9.0,1.0,2.0,10.0,0.0
29.0,18.0,9.0,3.0,21.0,14.0,16.0,15.0,6.0,21.0,1.0,28.0,2.0,10.0,43.0,2.0,0.0,19.0,26.0,0.0
11.0,5.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,10.0,5.0,7.0,1.0,4.0,4.0,16.0,4.0,2.0,11.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
12.0,5.0,6.0,0.0,7.0,16.0,8.0,13.0,6.0,8.0,0.0,10.0,0.0,6.0,17.0,0.0,0.0,23.0,19.0,0.0
31.0,8.0,15.0,2.0,22.0,21.0,35.0,8.0,8.0,7.0,0.0,11.0,2.0,13.0,26.0,5.0,0.0,10.0,29.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
